time,is_night,tree_spawn_rate,tree_health,food_spawn_rate,food_health,plant_growth_rate,dude_speed,dude_max_hunger,dude_lifespan,wraith_speed,quarry_health,building_max_health,tree_population,dude_population,food_population,plant_population,building_population
7730,False,5,50,10,20,15,120,5000,10000,80,80,5000,2,2,0,1,0
7880,False,5,50,10,20,15,120,5000,10000,80,80,5000,2,2,0,1,0
7930,False,5,50,10,20,15,120,5000,10000,80,80,5000,2,2,0,1,0
8030,False,5,50,10,20,15,120,5000,10000,80,80,5000,2,2,0,1,0
8080,False,5,50,10,20,15,120,5000,10000,80,80,5000,2,2,0,1,0
8180,False,5,50,10,20,15,120,5000,10000,80,80,5000,2,2,0,1,0
8230,False,5,50,10,20,15,120,5000,10000,80,80,5000,2,2,0,1,0
8280,False,5,50,10,20,15,120,5000,10000,80,80,5000,2,2,0,1,0
8380,False,5,50,10,20,15,120,5000,10000,80,80,5000,2,2,0,1,0
8530,False,5,50,10,20,15,120,5000,10000,80,80,5000,2,2,0,1,0
8580,False,5,50,10,20,15,120,5000,10000,80,80,5000,2,2,0,1,0
8680,False,5,50,10,20,15,120,5000,10000,80,80,5000,2,2,0,1,0
8730,False,5,50,10,20,15,120,5000,10000,80,80,5000,2,2,0,1,0
8850,False,5,50,10,20,15,120,5000,10000,80,80,5000,2,2,0,1,0
8950,False,5,50,10,20,15,120,5000,10000,80,80,5000,2,2,0,1,0
9050,False,5,50,10,20,15,120,5000,10000,80,80,5000,2,2,0,1,0
9150,False,5,50,10,20,15,120,5000,10000,80,80,5000,2,2,0,1,0
9200,False,5,50,10,20,15,120,5000,10000,80,80,5000,2,2,0,1,0
9250,False,5,50,10,20,15,120,5000,10000,80,80,5000,2,2,0,1,0
9350,False,5,50,10,20,15,120,5000,10000,80,80,5000,2,2,0,1,0
9400,False,5,50,10,20,15,120,5000,10000,80,80,5000,2,2,0,1,0
9450,False,5,50,10,20,15,120,5000,10000,80,80,5000,2,2,0,1,0
9550,False,5,50,10,20,15,120,5000,10000,80,80,5000,2,2,0,1,0
9650,False,5,50,10,20,15,120,5000,10000,80,80,5000,2,2,0,1,0
9800,False,5,50,10,20,15,120,5000,10000,80,80,5000,2,2,0,1,0
9850,False,5,50,10,20,15,120,5000,10000,80,80,5000,2,2,0,1,0
10000,False,5,50,10,20,15,120,5000,10000,80,80,5000,2,2,0,1,0
10050,False,5,50,10,20,15,120,5000,10000,80,80,5000,2,2,0,1,0
10300,False,5,50,10,20,15,120,5000,10000,80,80,5000,4,2,0,1,0
10350,False,5,50,10,20,15,120,5000,10000,80,80,5000,4,2,0,1,0
10400,False,5,50,10,20,15,120,5000,10000,80,80,5000,4,2,0,1,0
10550,False,5,50,10,20,15,120,5000,10000,80,80,5000,4,2,0,1,0
10600,False,5,50,10,20,15,120,5000,10000,80,80,5000,4,2,0,1,0
10650,False,5,50,10,20,15,120,5000,10000,80,80,5000,4,2,0,1,0
10800,False,5,50,10,20,15,120,5000,10000,80,80,5000,4,2,0,1,0
10850,False,5,50,10,20,15,120,5000,10000,80,80,5000,4,2,0,1,0
10900,False,5,50,10,20,15,120,5000,10000,80,80,5000,4,2,0,1,0
10950,False,5,50,10,20,15,120,5000,10000,80,80,5000,4,2,0,1,0
11050,False,5,50,10,20,15,120,5000,10000,80,80,5000,3,2,0,1,0
11150,False,5,50,10,20,15,120,5000,10000,80,80,5000,3,2,0,1,0
11300,False,5,50,10,20,15,120,5000,10000,80,80,5000,3,2,0,1,0
11400,False,5,50,10,20,15,120,5000,10000,80,80,5000,3,2,0,1,0
11500,False,5,50,10,20,15,120,5000,10000,80,80,5000,3,2,0,1,0
11650,False,5,50,10,20,15,120,5000,10000,80,80,5000,3,2,0,1,0
11700,False,5,50,10,20,15,120,5000,10000,80,80,5000,3,2,0,1,0
11900,False,5,50,10,20,15,120,5000,10000,80,80,5000,3,2,0,1,0
11950,False,5,50,10,20,15,120,5000,10000,80,80,5000,3,2,0,1,0
12000,False,5,50,10,20,15,120,5000,10000,80,80,5000,3,2,0,1,0
12050,False,5,50,10,20,15,120,5000,10000,80,80,5000,3,2,0,1,0
12100,False,5,50,10,20,15,120,5000,10000,80,80,5000,3,2,0,1,0
12150,False,5,50,10,20,15,120,5000,10000,80,80,5000,3,2,0,1,0
12200,False,5,50,10,20,15,120,5000,10000,80,80,5000,3,2,0,1,0
12350,False,5,50,10,20,15,120,5000,10000,80,80,5000,3,2,0,1,0
12550,False,5,50,10,20,15,120,5000,10000,80,80,5000,3,2,0,1,0
12600,False,5,50,10,20,15,120,5000,10000,80,80,5000,3,2,0,1,0
12700,False,5,50,10,20,15,120,5000,10000,80,80,5000,3,2,0,1,0
12800,False,5,50,10,20,15,120,5000,10000,80,80,5000,3,2,0,1,0
12850,False,5,50,10,20,15,120,5000,10000,80,80,5000,3,2,0,1,0
12900,False,5,50,10,20,15,120,5000,10000,80,80,5000,3,2,0,1,0
13050,False,5,50,10,20,15,120,5000,10000,80,80,5000,3,2,0,1,0
13200,False,5,50,10,20,15,120,5000,10000,80,80,5000,3,2,0,1,0
13300,False,5,50,10,20,15,120,5000,10000,80,80,5000,3,2,0,1,0
13350,False,5,50,10,20,15,120,5000,10000,80,80,5000,3,2,0,1,0
13400,False,5,50,10,20,15,120,5000,10000,80,80,5000,3,2,0,1,0
13450,False,5,50,10,20,15,120,5000,10000,80,80,5000,3,2,0,1,0
13500,False,5,50,10,20,15,120,5000,10000,80,80,5000,3,2,0,1,0
13550,False,5,50,10,20,15,120,5000,10000,80,80,5000,3,2,0,1,0
13800,False,5,50,10,20,15,120,5000,10000,80,80,5000,3,2,0,1,0
13940,False,5,50,10,20,15,120,5000,10000,80,80,5000,3,2,0,1,0
14040,False,5,50,10,20,15,120,5000,10000,80,80,5000,3,2,0,1,0
14090,False,5,50,10,20,15,120,5000,10000,80,80,5000,3,2,0,1,0
14140,False,5,50,10,20,15,120,5000,10000,80,80,5000,3,2,0,1,0
14240,False,5,50,10,20,15,120,5000,10000,80,80,5000,3,2,0,1,0
14490,False,5,50,10,20,15,120,5000,10000,80,80,5000,3,2,0,1,0
14690,False,5,50,10,20,15,120,5000,10000,80,80,5000,3,2,0,1,0
14740,False,5,50,10,20,15,120,5000,10000,80,80,5000,3,2,0,1,0
14840,False,5,50,10,20,15,120,5000,10000,80,80,5000,2,2,0,1,0
14890,False,5,50,10,20,15,120,5000,10000,80,80,5000,2,2,0,1,0
14990,False,5,50,10,20,15,120,5000,10000,80,80,5000,2,2,0,1,0
15040,False,5,50,10,20,15,120,5000,10000,80,80,5000,2,2,0,1,0
15090,False,5,50,10,20,15,120,5000,10000,80,80,5000,2,2,0,1,0
15240,False,5,50,10,20,15,120,5000,10000,80,80,5000,4,2,1,0,0
15290,False,5,50,10,20,15,120,5000,10000,80,80,5000,4,2,1,0,0
15340,False,5,50,10,20,15,120,5000,10000,80,80,5000,4,2,1,0,0
15390,False,5,50,10,20,15,120,5000,10000,80,80,5000,4,2,1,0,0
15490,False,5,50,10,20,15,120,5000,10000,80,80,5000,4,2,1,0,0
15540,False,5,50,10,20,15,120,5000,10000,80,80,5000,4,2,1,0,0
15740,False,5,50,10,20,15,120,5000,10000,80,80,5000,4,2,1,0,0
15790,False,5,50,10,20,15,120,5000,10000,80,80,5000,4,2,1,0,0
15990,False,5,50,10,20,15,120,5000,10000,80,80,5000,4,2,1,0,0
16040,False,5,50,10,20,15,120,5000,10000,80,80,5000,4,2,1,0,0
16140,False,5,50,10,20,15,120,5000,10000,80,80,5000,3,2,1,0,0
16190,False,5,50,10,20,15,120,5000,10000,80,80,5000,3,2,1,0,0
16440,False,5,50,10,20,15,120,5000,10000,80,80,5000,3,2,1,0,0
16540,False,5,50,10,20,15,120,5000,10000,80,80,5000,3,2,1,0,0
16690,False,5,50,10,20,15,120,5000,10000,80,80,5000,3,2,1,0,0
16740,False,5,50,10,20,15,120,5000,10000,80,80,5000,3,2,1,0,0
16840,False,5,50,10,20,15,120,5000,10000,80,80,5000,3,2,1,0,0
16890,False,5,50,10,20,15,120,5000,10000,80,80,5000,3,2,1,0,0
17290,False,5,50,10,20,15,120,5000,10000,80,80,5000,3,2,1,0,0
17340,False,5,50,10,20,15,120,5000,10000,80,80,5000,3,2,1,0,0
17440,False,5,50,10,20,15,120,5000,10000,80,80,5000,3,2,1,0,0
17490,False,5,50,10,20,15,120,5000,10000,80,80,5000,3,2,1,0,0
17640,False,5,50,10,20,15,120,5000,10000,80,80,5000,3,2,1,0,0
17790,False,5,50,10,20,15,120,5000,10000,80,80,5000,3,2,1,0,0
17940,False,5,50,10,20,15,120,5000,10000,80,80,5000,3,2,1,0,0
17990,False,5,50,10,20,15,120,5000,10000,80,80,5000,3,2,1,0,0
18040,False,5,50,10,20,15,120,5000,10000,80,80,5000,3,2,1,0,0
18190,False,5,50,10,20,15,120,5000,10000,80,80,5000,3,2,1,0,0
18240,False,5,50,10,20,15,120,5000,10000,80,80,5000,3,2,1,0,0
18390,False,5,50,10,20,15,120,5000,10000,80,80,5000,3,2,1,0,0
18440,False,5,50,10,20,15,120,5000,10000,80,80,5000,3,2,1,0,0
18540,False,5,50,10,20,15,120,5000,10000,80,80,5000,3,2,1,0,0
18640,False,5,50,10,20,15,120,5000,10000,80,80,5000,3,2,1,0,0
19160,False,5,50,10,20,15,120,5000,10000,80,80,5000,3,2,1,0,0
19361,False,5,50,10,20,15,120,5000,10000,80,80,5000,3,2,1,0,0
19460,False,5,50,10,20,15,120,5000,10000,80,80,5000,3,2,1,0,0
19560,False,5,50,10,20,15,120,5000,10000,80,80,5000,3,2,1,0,0
19710,False,5,50,10,20,15,120,5000,10000,80,80,5000,3,2,1,0,0
19860,False,5,50,10,20,15,120,5000,10000,80,80,5000,3,2,1,0,0
20310,False,5,50,10,20,15,120,5000,10000,80,80,5000,5,2,1,0,0
20610,False,5,50,10,20,15,120,5000,10000,80,80,5000,4,2,1,0,0
20810,False,5,50,10,20,15,120,5000,10000,80,80,5000,4,2,1,0,0
21160,False,5,50,10,20,15,120,5000,10000,80,80,5000,4,2,1,0,0
21210,False,5,50,10,20,15,120,5000,10000,80,80,5000,4,2,1,0,0
21260,False,5,50,10,20,15,120,5000,10000,80,80,5000,4,2,1,0,0
21310,False,5,50,10,20,15,120,5000,10000,80,80,5000,4,2,1,0,0
21360,False,5,50,10,20,15,120,5000,10000,80,80,5000,4,2,1,0,0
21460,False,5,50,10,20,15,120,5000,10000,80,80,5000,3,2,1,0,0
21560,False,5,50,10,20,15,120,5000,10000,80,80,5000,3,2,1,0,0
21810,False,5,50,10,20,15,120,5000,10000,80,80,5000,3,2,1,0,0
21860,False,5,50,10,20,15,120,5000,10000,80,80,5000,3,2,1,0,0
22060,False,5,50,10,20,15,120,5000,10000,80,80,5000,3,2,1,0,0
22160,False,5,50,10,20,15,120,5000,10000,80,80,5000,3,2,1,0,0
22260,False,5,50,10,20,15,120,5000,10000,80,80,5000,3,2,1,0,0
22460,False,5,50,10,20,15,120,5000,10000,80,80,5000,3,2,1,0,0
22610,False,5,50,10,20,15,120,5000,10000,80,80,5000,3,2,1,0,0
22660,False,5,50,10,20,15,120,5000,10000,80,80,5000,3,2,1,0,0
22710,False,5,50,10,20,15,120,5000,10000,80,80,5000,3,2,1,0,0
22760,False,5,50,10,20,15,120,5000,10000,80,80,5000,3,2,1,0,0
23360,False,5,50,10,20,15,120,5000,10000,80,80,5000,3,2,1,0,0
23460,False,5,50,10,20,15,120,5000,10000,80,80,5000,3,2,1,0,0
23560,False,5,50,10,20,15,120,5000,10000,80,80,5000,3,2,1,0,0
23830,False,5,50,10,20,15,120,5000,10000,80,80,5000,3,2,1,0,0
23980,False,5,50,10,20,15,120,5000,10000,80,80,5000,3,2,1,0,1
24030,False,5,50,10,20,15,120,5000,10000,80,80,5000,3,2,1,0,1
24080,False,5,50,10,20,15,120,5000,10000,80,80,5000,3,2,1,0,1
24130,False,5,50,10,20,15,120,5000,10000,80,80,5000,3,2,1,0,1
24280,False,5,50,10,20,15,120,5000,10000,80,80,5000,3,2,1,0,1
24330,False,5,50,10,20,15,120,5000,10000,80,80,5000,3,2,1,0,1
24430,False,5,50,10,20,15,120,5000,10000,80,80,5000,3,2,1,0,1
24480,False,5,50,10,20,15,120,5000,10000,80,80,5000,3,2,1,0,1
24780,False,5,50,10,20,15,120,5000,10000,80,80,5000,3,2,1,0,1
24830,False,5,50,10,20,15,120,5000,10000,80,80,5000,3,2,1,0,1
24930,False,5,50,10,20,15,120,5000,10000,80,80,5000,3,2,1,0,1
24980,False,5,50,10,20,15,120,5000,10000,80,80,5000,3,2,1,0,1
25080,False,5,50,10,20,15,120,5000,10000,80,80,5000,3,2,1,0,1
25230,False,5,50,10,20,15,120,5000,10000,80,80,5000,4,2,1,0,1
25330,False,5,50,10,20,15,120,5000,10000,80,80,5000,6,2,1,1,1
25380,False,5,50,10,20,15,120,5000,10000,80,80,5000,6,2,1,1,1
25430,False,5,50,10,20,15,120,5000,10000,80,80,5000,6,2,1,1,1
25530,False,5,50,10,20,15,120,5000,10000,80,80,5000,6,2,1,1,1
25580,False,5,50,10,20,15,120,5000,10000,80,80,5000,6,2,1,1,1
25780,False,5,50,10,20,15,120,5000,10000,80,80,5000,6,2,1,1,1
26030,False,5,50,10,20,15,120,5000,10000,80,80,5000,6,2,1,1,1
26080,False,5,50,10,20,15,120,5000,10000,80,80,5000,6,2,1,1,1
26130,False,5,50,10,20,15,120,5000,10000,80,80,5000,6,2,1,1,1
26330,False,5,50,10,20,15,120,5000,10000,80,80,5000,6,2,1,1,1
26380,False,5,50,10,20,15,120,5000,10000,80,80,5000,6,2,1,1,1
26680,False,5,50,10,20,15,120,5000,10000,80,80,5000,6,2,1,1,1
26730,False,5,50,10,20,15,120,5000,10000,80,80,5000,6,2,1,1,1
26780,False,5,50,10,20,15,120,5000,10000,80,80,5000,6,2,1,1,1
26930,False,5,50,10,20,15,120,5000,10000,80,80,5000,6,2,1,1,1
27030,False,5,50,10,20,15,120,5000,10000,80,80,5000,6,2,1,1,1
27080,False,5,50,10,20,15,120,5000,10000,80,80,5000,6,2,1,1,1
27180,False,5,50,10,20,15,120,5000,10000,80,80,5000,6,2,1,1,1
27330,False,5,50,10,20,15,120,5000,10000,80,80,5000,6,2,1,1,1
27380,False,5,50,10,20,15,120,5000,10000,80,80,5000,6,2,1,1,1
27480,False,5,50,10,20,15,120,5000,10000,80,80,5000,6,2,1,1,1
27530,False,5,50,10,20,15,120,5000,10000,80,80,5000,6,2,1,1,1
27580,False,5,50,10,20,15,120,5000,10000,80,80,5000,6,2,1,1,1
27630,False,5,50,10,20,15,120,5000,10000,80,80,5000,6,2,1,1,1
27780,False,5,50,10,20,15,120,5000,10000,80,80,5000,6,2,1,1,1
27830,False,5,50,10,20,15,120,5000,10000,80,80,5000,6,2,1,1,1
27880,False,5,50,10,20,15,120,5000,10000,80,80,5000,6,2,1,1,1
27930,False,5,50,10,20,15,120,5000,10000,80,80,5000,6,2,1,1,1
27980,False,5,50,10,20,15,120,5000,10000,80,80,5000,6,2,1,1,1
28030,False,5,50,10,20,15,120,5000,10000,80,80,5000,6,2,1,1,1
28080,False,5,50,10,20,15,120,5000,10000,80,80,5000,6,2,1,1,1
28130,False,5,50,10,20,15,120,5000,10000,80,80,5000,5,2,1,1,1
28180,False,5,50,10,20,15,120,5000,10000,80,80,5000,5,2,1,1,1
28230,False,5,50,10,20,15,120,5000,10000,80,80,5000,5,2,1,1,1
28330,False,5,50,10,20,15,120,5000,10000,80,80,5000,5,2,1,1,1
28380,False,5,50,10,20,15,120,5000,10000,80,80,5000,5,2,1,1,1
28480,False,5,50,10,20,15,120,5000,10000,80,80,5000,5,2,1,1,1
28580,False,5,50,10,20,15,120,5000,10000,80,80,5000,5,2,1,1,1
28680,False,5,50,10,20,15,120,5000,10000,80,80,5000,5,2,1,1,1
28730,False,5,50,10,20,15,120,5000,10000,80,80,5000,5,2,1,1,1
29150,False,5,50,10,20,15,120,5000,10000,80,80,5000,5,2,1,1,1
30000,False,5,50,10,20,15,120,5000,10000,80,80,5000,5,2,1,1,1
30500,False,5,50,10,20,15,120,5000,10000,80,80,5000,7,2,1,1,1
33870,False,5,50,10,20,15,120,5000,10000,80,80,5000,7,2,1,1,1
33920,False,5,50,10,20,15,120,5000,10000,80,80,5000,7,2,1,1,1
34020,False,5,50,10,20,15,120,5000,10000,80,80,5000,7,2,1,1,1
34120,False,5,50,10,20,15,120,5000,10000,80,80,5000,7,2,1,1,1
34320,False,5,50,10,20,15,120,5000,10000,80,80,5000,7,2,1,1,1
34370,False,5,50,10,20,15,120,5000,10000,80,80,5000,7,2,1,1,1
34420,False,5,50,10,20,15,120,5000,10000,80,80,5000,7,2,1,1,1
34620,False,5,50,10,20,15,120,5000,10000,80,80,5000,7,2,1,1,1
34670,False,5,50,10,20,15,120,5000,10000,80,80,5000,7,2,1,1,1
34820,False,5,50,10,20,15,120,5000,10000,80,80,5000,7,2,1,1,1
35870,False,5,50,10,20,15,120,5000,10000,80,80,5000,13,2,1,2,1
35970,False,5,50,10,20,15,120,5000,10000,80,80,5000,13,2,1,2,1
36220,False,5,50,10,20,15,120,5000,10000,80,80,5000,13,2,1,2,1
36520,False,5,50,10,20,15,120,5000,10000,80,80,5000,13,2,1,2,1
36570,False,5,50,10,20,15,120,5000,10000,80,80,5000,13,2,1,2,1
37020,False,5,50,10,20,15,120,5000,10000,80,80,5000,13,2,1,2,1
37720,False,5,50,10,20,15,120,5000,10000,80,80,5000,13,3,1,2,1
37770,False,5,50,10,20,15,120,5000,10000,80,80,5000,13,3,1,2,1
37820,False,5,50,10,20,15,120,5000,10000,80,80,5000,13,3,1,2,1
37870,False,5,50,10,20,15,120,5000,10000,80,80,5000,13,3,1,2,1
38320,False,5,50,10,20,15,120,5000,10000,80,80,5000,13,3,1,2,1
38370,False,5,50,10,20,15,120,5000,10000,80,80,5000,13,3,1,2,1
39210,False,5,50,10,20,15,120,5000,10000,80,80,5000,13,3,1,2,2
39910,False,5,50,10,20,15,120,5000,10000,80,80,5000,12,3,1,2,2
39960,False,5,50,10,20,15,120,5000,10000,80,80,5000,12,3,1,2,2
40160,False,5,50,10,20,15,120,5000,10000,80,80,5000,12,3,1,2,2
40310,False,5,50,10,20,15,120,5000,10000,80,80,5000,18,3,2,1,2
40410,False,5,50,10,20,15,120,5000,10000,80,80,5000,18,3,2,1,2
40510,False,5,50,10,20,15,120,5000,10000,80,80,5000,18,3,2,1,2
40560,False,5,50,10,20,15,120,5000,10000,80,80,5000,18,3,2,1,2
40660,False,5,50,10,20,15,120,5000,10000,80,80,5000,18,3,2,1,2
40710,False,5,50,10,20,15,120,5000,10000,80,80,5000,17,3,2,1,2
40910,False,5,50,10,20,15,120,5000,10000,80,80,5000,17,3,2,1,2
41060,False,5,50,10,20,15,120,5000,10000,80,80,5000,17,3,2,1,2
41110,False,5,50,10,20,15,120,5000,10000,80,80,5000,17,3,2,1,2
41260,False,5,50,10,20,15,120,5000,10000,80,80,5000,17,3,2,1,2
41560,False,5,50,10,20,15,120,5000,10000,80,80,5000,17,3,2,1,2
41610,False,5,50,10,20,15,120,5000,10000,80,80,5000,17,3,2,1,2
41710,False,5,50,10,20,15,120,5000,10000,80,80,5000,17,3,2,1,2
42810,False,5,50,10,20,15,120,5000,10000,80,80,5000,15,3,2,1,2
42920,False,5,50,10,20,15,120,5000,10000,80,80,5000,15,3,2,1,2
43060,False,5,50,10,20,15,120,5000,10000,80,80,5000,15,3,2,1,2
43210,False,5,50,10,20,15,120,5000,10000,80,80,5000,15,3,2,1,2
43260,False,5,50,10,20,15,120,5000,10000,80,80,5000,15,3,2,1,2
43360,False,5,50,10,20,15,120,5000,10000,80,80,5000,15,3,2,1,2
43460,False,5,50,10,20,15,120,5000,10000,80,80,5000,15,3,2,1,2
43510,False,5,50,10,20,15,120,5000,10000,80,80,5000,15,3,2,1,2
43560,False,5,50,10,20,15,120,5000,10000,80,80,5000,15,3,2,1,2
43960,False,5,50,10,20,15,120,5000,10000,80,80,5000,14,3,2,1,2
44030,False,5,50,10,20,15,120,5000,10000,80,80,5000,14,3,2,1,2
44261,False,5,50,10,20,15,120,5000,10000,80,80,5000,14,3,2,1,2
44310,False,5,50,10,20,15,120,5000,10000,80,80,5000,14,3,2,1,2
44360,False,5,50,10,20,15,120,5000,10000,80,80,5000,14,3,2,1,2
44460,False,5,50,10,20,15,120,5000,10000,80,80,5000,14,3,2,1,2
44590,False,5,50,10,20,15,120,5000,10000,80,80,5000,14,3,2,1,2
44740,False,5,50,10,20,15,120,5000,10000,80,80,5000,14,3,1,1,2
45040,False,5,50,10,20,15,120,5000,10000,80,80,5000,14,3,1,1,2
45690,False,5,50,10,20,15,120,5000,10000,80,80,5000,19,3,1,1,2
45940,False,5,50,10,20,15,120,5000,10000,80,80,5000,19,3,1,1,2
46090,False,5,50,10,20,15,120,5000,10000,80,80,5000,19,3,1,1,2
46140,False,5,50,10,20,15,120,5000,10000,80,80,5000,19,3,1,1,2
46240,False,5,50,10,20,15,120,5000,10000,80,80,5000,19,3,1,1,2
46340,False,5,50,10,20,15,120,5000,10000,80,80,5000,19,3,0,1,3
46440,False,5,50,10,20,15,120,5000,10000,80,80,5000,19,3,0,1,3
46690,False,5,50,10,20,15,120,5000,10000,80,80,5000,19,3,0,1,3
47090,False,5,50,10,20,15,120,5000,10000,80,80,5000,19,3,0,1,3
47540,False,5,50,10,20,15,120,5000,10000,80,80,5000,19,3,0,1,3
47940,False,5,50,10,20,15,120,5000,10000,80,80,5000,19,3,0,1,3
48040,False,5,50,10,20,15,120,5000,10000,80,80,5000,19,3,0,1,3
48140,False,5,50,10,20,15,120,5000,10000,80,80,5000,19,3,0,1,3
48490,False,5,50,10,20,15,120,5000,10000,80,80,5000,19,3,0,1,3
48540,False,5,50,10,20,15,120,5000,10000,80,80,5000,19,3,0,1,3
50000,False,5,50,10,20,15,120,5000,10000,80,80,5000,19,3,0,1,3
50700,False,5,50,10,20,15,120,5000,10000,80,80,5000,21,3,1,0,3
50750,False,5,50,10,20,15,120,5000,10000,80,80,5000,21,3,1,0,3
50800,False,5,50,10,20,15,120,5000,10000,80,80,5000,21,3,1,0,3
