time,is_night,tree_spawn_rate,tree_health,food_spawn_rate,food_health,plant_growth_rate,dude_speed,dude_max_hunger,dude_lifespan,wraith_speed,quarry_health,building_max_health,tree_population,dude_population,food_population,plant_population,building_population
11520,False,5,50,10,20,10,110,4000,10000,80,80,5000,4,2,1,0,0
11820,False,5,50,10,20,10,110,4000,10000,80,80,5000,4,2,1,0,0
11870,False,5,50,10,20,10,110,4000,10000,80,80,5000,4,2,1,0,0
11920,False,5,50,10,20,10,110,4000,10000,80,80,5000,4,2,1,0,0
12070,False,5,50,10,20,10,110,4000,10000,80,80,5000,3,2,1,0,0
12120,False,5,50,10,20,10,110,4000,10000,80,80,5000,3,2,1,0,0
12170,False,5,50,10,20,10,110,4000,10000,80,80,5000,3,2,1,0,0
12270,False,5,50,10,20,10,110,4000,10000,80,80,5000,3,2,1,0,0
12320,False,5,50,10,20,10,110,4000,10000,80,80,5000,3,2,1,0,0
12370,False,5,50,10,20,10,110,4000,10000,80,80,5000,3,2,1,0,0
12420,False,5,50,10,20,10,110,4000,10000,80,80,5000,3,2,1,0,0
12470,False,5,50,10,20,10,110,4000,10000,80,80,5000,3,2,1,0,0
12870,False,5,50,10,20,10,110,4000,10000,80,80,5000,3,2,1,0,0
12970,False,5,50,10,20,10,110,4000,10000,80,80,5000,3,2,1,0,0
13020,False,5,50,10,20,10,110,4000,10000,80,80,5000,3,2,1,0,0
13070,False,5,50,10,20,10,110,4000,10000,80,80,5000,3,2,1,0,0
13220,False,5,50,10,20,10,110,4000,10000,80,80,5000,3,2,1,0,0
13320,False,5,50,10,20,10,110,4000,10000,80,80,5000,3,2,1,0,0
13370,False,5,50,10,20,10,110,4000,10000,80,80,5000,3,2,1,0,0
13420,False,5,50,10,20,10,110,4000,10000,80,80,5000,3,2,1,0,0
13470,False,5,50,10,20,10,110,4000,10000,80,80,5000,3,2,1,0,0
13520,False,5,50,10,20,10,110,4000,10000,80,80,5000,3,2,1,0,0
13820,False,5,50,10,20,10,110,4000,10000,80,80,5000,3,2,1,0,0
13870,False,5,50,10,20,10,110,4000,10000,80,80,5000,3,2,1,0,0
13920,False,5,50,10,20,10,110,4000,10000,80,80,5000,3,2,1,0,0
14020,False,5,50,10,20,10,110,4000,10000,80,80,5000,3,2,1,0,0
14070,False,5,50,10,20,10,110,4000,10000,80,80,5000,3,2,1,0,0
14440,False,5,50,10,20,10,110,4000,10000,80,80,5000,3,2,1,0,0
14590,False,5,50,10,20,10,110,4000,10000,80,80,5000,3,2,1,0,0
14840,False,5,50,10,20,10,110,4000,10000,80,80,5000,3,2,1,0,0
14940,False,5,50,10,20,10,110,4000,10000,80,80,5000,3,2,1,0,0
14990,False,5,50,10,20,10,110,4000,10000,80,80,5000,3,2,1,0,0
15140,False,5,50,10,20,10,110,4000,10000,80,80,5000,3,2,1,0,0
15490,False,5,50,10,20,10,110,4000,10000,80,80,5000,3,2,1,0,0
15590,False,5,50,10,20,10,110,4000,10000,80,80,5000,3,2,1,0,0
15640,False,5,50,10,20,10,110,4000,10000,80,80,5000,3,2,1,0,0
15740,False,5,50,10,20,10,110,4000,10000,80,80,5000,3,2,1,0,0
15940,False,5,50,10,20,10,110,4000,10000,80,80,5000,5,2,1,0,0
16040,False,5,50,10,20,10,110,4000,10000,80,80,5000,5,2,1,0,0
16190,False,5,50,10,20,10,110,4000,10000,80,80,5000,5,2,1,0,0
16240,False,5,50,10,20,10,110,4000,10000,80,80,5000,5,2,1,0,0
16390,False,5,50,10,20,10,110,4000,10000,80,80,5000,5,2,1,0,0
16640,False,5,50,10,20,10,110,4000,10000,80,80,5000,4,2,1,0,0
17190,False,5,50,10,20,10,110,4000,10000,80,80,5000,3,2,1,0,0
17240,False,5,50,10,20,10,110,4000,10000,80,80,5000,3,2,1,0,0
17340,False,5,50,10,20,10,110,4000,10000,80,80,5000,3,2,1,0,0
17440,False,5,50,10,20,10,110,4000,10000,80,80,5000,3,2,1,0,0
17640,False,5,50,10,20,10,110,4000,10000,80,80,5000,3,2,1,0,0
17790,False,5,50,10,20,10,110,4000,10000,80,80,5000,3,2,1,0,0
17840,False,5,50,10,20,10,110,4000,10000,80,80,5000,3,2,1,0,0
17990,False,5,50,10,20,10,110,4000,10000,80,80,5000,3,2,1,0,0
18690,False,5,50,10,20,10,110,4000,10000,80,80,5000,3,2,1,0,0
18940,False,5,50,10,20,10,110,4000,10000,80,80,5000,3,2,1,0,0
18990,False,5,50,10,20,10,110,4000,10000,80,80,5000,3,2,1,0,0
19040,False,5,50,10,20,10,110,4000,10000,80,80,5000,3,2,1,0,0
19190,False,5,50,10,20,10,110,4000,10000,80,80,5000,3,2,1,0,0
19340,False,5,50,10,20,10,110,4000,10000,80,80,5000,3,2,1,0,0
19490,False,5,50,10,20,10,110,4000,10000,80,80,5000,3,2,1,0,0
19640,False,5,50,10,20,10,110,4000,10000,80,80,5000,3,2,1,0,0
19790,False,5,50,10,20,10,110,4000,10000,80,80,5000,3,2,1,0,0
19890,False,5,50,10,20,10,110,4000,10000,80,80,5000,3,2,1,0,0
20090,False,5,50,10,20,10,110,4000,10000,80,80,5000,3,2,1,0,0
20140,False,5,50,10,20,10,110,4000,10000,80,80,5000,3,2,1,0,0
21140,False,5,50,10,20,10,110,4000,10000,80,80,5000,6,2,1,1,0
21490,False,5,50,10,20,10,110,4000,10000,80,80,5000,6,2,1,1,0
21590,False,5,50,10,20,10,110,4000,10000,80,80,5000,6,2,1,1,0
21940,False,5,50,10,20,10,110,4000,10000,80,80,5000,6,2,1,1,0
22140,False,5,50,10,20,10,110,4000,10000,80,80,5000,6,2,1,1,0
22240,False,5,50,10,20,10,110,4000,10000,80,80,5000,5,2,1,1,0
22390,False,5,50,10,20,10,110,4000,10000,80,80,5000,5,2,1,1,0
22490,False,5,50,10,20,10,110,4000,10000,80,80,5000,5,2,1,1,0
22640,False,5,50,10,20,10,110,4000,10000,80,80,5000,5,2,1,1,0
22890,False,5,50,10,20,10,110,4000,10000,80,80,5000,4,2,1,1,0
23140,False,5,50,10,20,10,110,4000,10000,80,80,5000,4,2,1,1,0
23840,False,5,50,10,20,10,110,4000,10000,80,80,5000,4,2,1,1,0
23990,False,5,50,10,20,10,110,4000,10000,80,80,5000,4,2,1,1,0
24140,False,5,50,10,20,10,110,4000,10000,80,80,5000,4,2,1,1,0
24260,False,5,50,10,20,10,110,4000,10000,80,80,5000,4,2,1,1,0
24410,False,5,50,10,20,10,110,4000,10000,80,80,5000,4,2,1,1,0
24510,False,5,50,10,20,10,110,4000,10000,80,80,5000,4,2,1,1,0
24660,False,5,50,10,20,10,110,4000,10000,80,80,5000,4,2,1,1,0
24710,False,5,50,10,20,10,110,4000,10000,80,80,5000,4,2,1,1,0
24960,False,5,50,10,20,10,110,4000,10000,80,80,5000,4,2,1,1,0
25010,False,5,50,10,20,10,110,4000,10000,80,80,5000,4,2,1,1,0
25260,False,5,50,10,20,10,110,4000,10000,80,80,5000,4,2,1,1,0
25410,False,5,50,10,20,10,110,4000,10000,80,80,5000,4,2,1,1,0
25560,False,5,50,10,20,10,110,4000,10000,80,80,5000,4,2,1,1,0
25660,False,5,50,10,20,10,110,4000,10000,80,80,5000,4,2,1,1,0
25710,False,5,50,10,20,10,110,4000,10000,80,80,5000,4,2,1,1,0
25760,False,5,50,10,20,10,110,4000,10000,80,80,5000,4,2,1,1,0
26260,False,5,50,10,20,10,110,4000,10000,80,80,5000,8,2,1,1,1
26310,False,5,50,10,20,10,110,4000,10000,80,80,5000,8,2,1,1,1
26360,False,5,50,10,20,10,110,4000,10000,80,80,5000,8,2,1,1,1
26610,False,5,50,10,20,10,110,4000,10000,80,80,5000,8,2,1,1,1
26660,False,5,50,10,20,10,110,4000,10000,80,80,5000,8,2,1,1,1
26760,False,5,50,10,20,10,110,4000,10000,80,80,5000,8,2,1,1,1
27010,False,5,50,10,20,10,110,4000,10000,80,80,5000,8,2,1,1,1
27060,False,5,50,10,20,10,110,4000,10000,80,80,5000,8,2,1,1,1
27110,False,5,50,10,20,10,110,4000,10000,80,80,5000,8,2,1,1,1
27260,False,5,50,10,20,10,110,4000,10000,80,80,5000,8,2,1,1,1
27310,False,5,50,10,20,10,110,4000,10000,80,80,5000,8,2,1,1,1
27360,False,5,50,10,20,10,110,4000,10000,80,80,5000,8,2,1,1,1
27410,False,5,50,10,20,10,110,4000,10000,80,80,5000,8,2,1,1,1
27560,False,5,50,10,20,10,110,4000,10000,80,80,5000,8,2,1,1,1
27610,False,5,50,10,20,10,110,4000,10000,80,80,5000,8,2,1,1,1
27710,False,5,50,10,20,10,110,4000,10000,80,80,5000,8,2,1,1,1
27910,False,5,50,10,20,10,110,4000,10000,80,80,5000,8,2,1,1,1
28010,False,5,50,10,20,10,110,4000,10000,80,80,5000,7,2,1,1,1
28410,False,5,50,10,20,10,110,4000,10000,80,80,5000,7,2,1,1,1
28610,False,5,50,10,20,10,110,4000,10000,80,80,5000,7,2,1,1,1
28760,False,5,50,10,20,10,110,4000,10000,80,80,5000,7,2,1,1,1
28860,False,5,50,10,20,10,110,4000,10000,80,80,5000,7,2,1,1,1
29010,False,5,50,10,20,10,110,4000,10000,80,80,5000,7,2,1,1,1
29160,False,5,50,10,20,10,110,4000,10000,80,80,5000,7,2,1,1,1
29210,False,5,50,10,20,10,110,4000,10000,80,80,5000,7,2,1,1,1
30210,False,5,50,10,20,10,110,4000,10000,80,80,5000,7,2,1,1,1
31260,False,5,50,10,20,10,110,4000,10000,80,80,5000,14,2,2,1,1
32930,False,5,50,10,20,10,110,4000,10000,80,80,5000,14,2,2,1,1
34330,False,5,50,10,20,10,110,4000,10000,80,80,5000,14,2,2,1,1
34380,False,5,50,10,20,10,110,4000,10000,80,80,5000,14,2,2,1,1
34630,False,5,50,10,20,10,110,4000,10000,80,80,5000,14,2,2,1,1
34680,False,5,50,10,20,10,110,4000,10000,80,80,5000,14,2,2,1,1
34830,False,5,50,10,20,10,110,4000,10000,80,80,5000,14,2,2,1,1
34880,False,5,50,10,20,10,110,4000,10000,80,80,5000,14,2,2,1,1
34930,False,5,50,10,20,10,110,4000,10000,80,80,5000,14,2,2,1,1
35180,False,5,50,10,20,10,110,4000,10000,80,80,5000,14,2,2,1,1
35280,False,5,50,10,20,10,110,4000,10000,80,80,5000,14,2,2,1,1
35430,False,5,50,10,20,10,110,4000,10000,80,80,5000,14,2,2,1,1
35530,False,5,50,10,20,10,110,4000,10000,80,80,5000,14,2,2,1,1
35580,False,5,50,10,20,10,110,4000,10000,80,80,5000,14,2,2,1,1
35630,False,5,50,10,20,10,110,4000,10000,80,80,5000,14,2,2,1,1
35680,False,5,50,10,20,10,110,4000,10000,80,80,5000,14,2,2,1,1
35730,False,5,50,10,20,10,110,4000,10000,80,80,5000,14,2,2,1,1
35780,False,5,50,10,20,10,110,4000,10000,80,80,5000,14,2,2,1,1
35830,False,5,50,10,20,10,110,4000,10000,80,80,5000,15,2,2,1,1
35880,False,5,50,10,20,10,110,4000,10000,80,80,5000,20,2,2,1,1
35930,False,5,50,10,20,10,110,4000,10000,80,80,5000,20,2,2,1,1
35980,False,5,50,10,20,10,110,4000,10000,80,80,5000,20,2,2,1,1
36080,False,5,50,10,20,10,110,4000,10000,80,80,5000,20,2,2,1,1
36130,False,5,50,10,20,10,110,4000,10000,80,80,5000,20,2,2,1,1
36180,False,5,50,10,20,10,110,4000,10000,80,80,5000,20,2,2,1,1
36330,False,5,50,10,20,10,110,4000,10000,80,80,5000,20,2,2,1,1
36380,False,5,50,10,20,10,110,4000,10000,80,80,5000,20,2,2,1,1
36430,False,5,50,10,20,10,110,4000,10000,80,80,5000,20,2,2,1,1
36480,False,5,50,10,20,10,110,4000,10000,80,80,5000,20,2,2,1,1
36530,False,5,50,10,20,10,110,4000,10000,80,80,5000,20,2,2,1,1
36580,False,5,50,10,20,10,110,4000,10000,80,80,5000,20,2,2,1,1
36730,False,5,50,10,20,10,110,4000,10000,80,80,5000,20,2,1,1,1
36780,False,5,50,10,20,10,110,4000,10000,80,80,5000,20,2,1,1,1
36830,False,5,50,10,20,10,110,4000,10000,80,80,5000,20,2,1,1,1
36880,False,5,50,10,20,10,110,4000,10000,80,80,5000,20,2,1,1,1
36930,False,5,50,10,20,10,110,4000,10000,80,80,5000,20,2,1,1,1
37030,False,5,50,10,20,10,110,4000,10000,80,80,5000,20,2,1,1,1
37130,False,5,50,10,20,10,110,4000,10000,80,80,5000,20,2,1,1,1
37230,False,5,50,10,20,10,110,4000,10000,80,80,5000,20,2,1,1,1
37330,False,5,50,10,20,10,110,4000,10000,80,80,5000,20,2,1,1,1
37380,False,5,50,10,20,10,110,4000,10000,80,80,5000,20,2,1,1,1
37480,False,5,50,10,20,10,110,4000,10000,80,80,5000,20,2,1,1,1
37530,False,5,50,10,20,10,110,4000,10000,80,80,5000,20,2,1,1,1
37630,False,5,50,10,20,10,110,4000,10000,80,80,5000,20,2,1,1,1
37680,False,5,50,10,20,10,110,4000,10000,80,80,5000,20,2,1,1,1
37830,False,5,50,10,20,10,110,4000,10000,80,80,5000,20,2,1,1,1
37880,False,5,50,10,20,10,110,4000,10000,80,80,5000,20,2,1,1,1
37930,False,5,50,10,20,10,110,4000,10000,80,80,5000,20,2,1,1,1
38030,False,5,50,10,20,10,110,4000,10000,80,80,5000,20,2,1,1,1
38080,False,5,50,10,20,10,110,4000,10000,80,80,5000,20,2,1,1,1
38130,False,5,50,10,20,10,110,4000,10000,80,80,5000,20,2,1,1,1
38380,False,5,50,10,20,10,110,4000,10000,80,80,5000,20,2,1,1,1
38430,False,5,50,10,20,10,110,4000,10000,80,80,5000,20,2,1,1,1
38480,False,5,50,10,20,10,110,4000,10000,80,80,5000,20,2,1,1,1
38530,False,5,50,10,20,10,110,4000,10000,80,80,5000,20,2,1,1,1
38630,False,5,50,10,20,10,110,4000,10000,80,80,5000,20,2,1,1,1
38730,False,5,50,10,20,10,110,4000,10000,80,80,5000,20,2,1,1,1
38780,False,5,50,10,20,10,110,4000,10000,80,80,5000,20,2,1,1,1
38830,False,5,50,10,20,10,110,4000,10000,80,80,5000,20,2,1,1,1
38880,False,5,50,10,20,10,110,4000,10000,80,80,5000,20,2,1,1,1
38930,False,5,50,10,20,10,110,4000,10000,80,80,5000,20,2,1,1,1
39080,False,5,50,10,20,10,110,4000,10000,80,80,5000,20,2,1,1,2
39130,False,5,50,10,20,10,110,4000,10000,80,80,5000,20,2,1,1,2
39180,False,5,50,10,20,10,110,4000,10000,80,80,5000,20,2,1,1,2
39230,False,5,50,10,20,10,110,4000,10000,80,80,5000,20,2,1,1,2
41250,False,5,50,10,20,10,110,4000,10000,80,80,5000,28,2,1,0,2
44250,False,5,50,10,20,10,110,4000,10000,80,80,5000,28,2,1,0,2
44300,False,5,50,10,20,10,110,4000,10000,80,80,5000,28,2,1,0,2
44350,False,5,50,10,20,10,110,4000,10000,80,80,5000,28,2,1,0,2
44400,False,5,50,10,20,10,110,4000,10000,80,80,5000,28,2,1,0,2
44450,False,5,50,10,20,10,110,4000,10000,80,80,5000,28,2,1,0,2
44550,False,5,50,10,20,10,110,4000,10000,80,80,5000,28,2,1,0,2
44650,False,5,50,10,20,10,110,4000,10000,80,80,5000,28,2,1,0,2
44800,False,5,50,10,20,10,110,4000,10000,80,80,5000,28,2,1,0,2
44850,False,5,50,10,20,10,110,4000,10000,80,80,5000,28,2,1,0,2
44900,False,5,50,10,20,10,110,4000,10000,80,80,5000,28,2,1,0,2
44950,False,5,50,10,20,10,110,4000,10000,80,80,5000,28,2,1,0,2
45000,False,5,50,10,20,10,110,4000,10000,80,80,5000,28,2,1,0,2
45050,False,5,50,10,20,10,110,4000,10000,80,80,5000,28,2,1,0,2
45100,False,5,50,10,20,10,110,4000,10000,80,80,5000,28,2,1,0,2
45150,False,5,50,10,20,10,110,4000,10000,80,80,5000,28,2,1,0,2
45200,False,5,50,10,20,10,110,4000,10000,80,80,5000,28,2,1,0,2
45250,False,5,50,10,20,10,110,4000,10000,80,80,5000,28,2,1,0,2
45300,False,5,50,10,20,10,110,4000,10000,80,80,5000,28,2,1,0,2
45400,False,5,50,10,20,10,110,4000,10000,80,80,5000,28,2,1,0,2
45450,False,5,50,10,20,10,110,4000,10000,80,80,5000,28,2,1,0,2
45550,False,5,50,10,20,10,110,4000,10000,80,80,5000,28,2,1,0,2
45600,False,5,50,10,20,10,110,4000,10000,80,80,5000,28,2,1,0,2
45650,False,5,50,10,20,10,110,4000,10000,80,80,5000,28,2,1,0,2
45700,False,5,50,10,20,10,110,4000,10000,80,80,5000,28,2,1,0,2
45750,False,5,50,10,20,10,110,4000,10000,80,80,5000,28,2,1,0,2
45850,False,5,50,10,20,10,110,4000,10000,80,80,5000,34,2,1,0,2
45900,False,5,50,10,20,10,110,4000,10000,80,80,5000,34,2,1,0,2
45950,False,5,50,10,20,10,110,4000,10000,80,80,5000,34,2,1,0,2
46150,False,5,50,10,20,10,110,4000,10000,80,80,5000,34,2,1,0,2
46250,False,5,50,10,20,10,110,4000,10000,80,80,5000,34,2,1,0,2
46350,False,5,50,10,20,10,110,4000,10000,80,80,5000,34,2,1,0,2
46400,False,5,50,10,20,10,110,4000,10000,80,80,5000,34,2,1,0,2
46450,False,5,50,10,20,10,110,4000,10000,80,80,5000,34,2,1,0,2
46700,False,5,50,10,20,10,110,4000,10000,80,80,5000,34,2,1,0,2
46800,False,5,50,10,20,10,110,4000,10000,80,80,5000,34,2,1,0,2
46900,False,5,50,10,20,10,110,4000,10000,80,80,5000,34,2,1,0,2
46950,False,5,50,10,20,10,110,4000,10000,80,80,5000,34,2,1,0,2
47050,False,5,50,10,20,10,110,4000,10000,80,80,5000,34,2,1,0,2
47100,False,5,50,10,20,10,110,4000,10000,80,80,5000,34,2,1,0,2
47150,False,5,50,10,20,10,110,4000,10000,80,80,5000,34,2,1,0,2
47250,False,5,50,10,20,10,110,4000,10000,80,80,5000,34,2,1,0,2
47300,False,5,50,10,20,10,110,4000,10000,80,80,5000,34,2,1,0,2
47350,False,5,50,10,20,10,110,4000,10000,80,80,5000,34,2,1,0,2
47400,False,5,50,10,20,10,110,4000,10000,80,80,5000,34,2,1,0,2
47450,False,5,50,10,20,10,110,4000,10000,80,80,5000,34,2,1,0,2
47500,False,5,50,10,20,10,110,4000,10000,80,80,5000,34,2,1,0,2
47550,False,5,50,10,20,10,110,4000,10000,80,80,5000,34,2,1,0,2
47600,False,5,50,10,20,10,110,4000,10000,80,80,5000,34,2,1,0,2
47850,False,5,50,10,20,10,110,4000,10000,80,80,5000,34,2,1,0,2
48050,False,5,50,10,20,10,110,4000,10000,80,80,5000,34,2,1,0,2
48100,False,5,50,10,20,10,110,4000,10000,80,80,5000,34,2,1,0,2
48200,False,5,50,10,20,10,110,4000,10000,80,80,5000,34,2,1,0,2
48250,False,5,50,10,20,10,110,4000,10000,80,80,5000,34,2,1,0,2
48400,False,5,50,10,20,10,110,4000,10000,80,80,5000,34,2,1,0,2
48450,False,5,50,10,20,10,110,4000,10000,80,80,5000,34,2,1,0,2
48550,False,5,50,10,20,10,110,4000,10000,80,80,5000,34,2,1,0,2
48750,False,5,50,10,20,10,110,4000,10000,80,80,5000,34,2,1,0,2
48850,False,5,50,10,20,10,110,4000,10000,80,80,5000,34,2,1,0,2
48950,False,5,50,10,20,10,110,4000,10000,80,80,5000,34,2,1,0,2
49100,False,5,50,10,20,10,110,4000,10000,80,80,5000,34,2,1,0,2
49150,False,5,50,10,20,10,110,4000,10000,80,80,5000,34,2,1,0,2
49200,False,5,50,10,20,10,110,4000,10000,80,80,5000,34,2,1,0,2
49520,False,5,50,10,20,10,110,4000,10000,80,80,5000,34,2,1,0,2
49720,False,5,50,10,20,10,110,4000,10000,80,80,5000,34,2,1,0,2
49770,False,5,50,10,20,10,110,4000,10000,80,80,5000,34,2,1,0,2
49820,False,5,50,10,20,10,110,4000,10000,80,80,5000,34,2,1,0,2
49870,False,5,50,10,20,10,110,4000,10000,80,80,5000,34,2,1,0,2
49940,False,5,50,10,20,10,110,4000,10000,80,80,5000,34,2,1,0,2
49970,False,5,50,10,20,10,110,4000,10000,80,80,5000,34,2,1,0,2
50120,False,5,50,10,20,10,110,4000,10000,80,80,5000,34,2,1,0,2
50220,False,5,50,10,20,10,110,4000,10000,80,80,5000,34,2,1,0,2
50370,False,5,50,10,20,10,110,4000,10000,80,80,5000,34,2,1,0,2
50420,False,5,50,10,20,10,110,4000,10000,80,80,5000,34,2,1,0,2
50570,False,5,50,10,20,10,110,4000,10000,80,80,5000,34,2,1,0,2
50720,False,5,50,10,20,10,110,4000,10000,80,80,5000,34,2,1,0,2
50770,False,5,50,10,20,10,110,4000,10000,80,80,5000,34,2,1,0,2
50870,False,5,50,10,20,10,110,4000,10000,80,80,5000,45,2,1,1,2
51090,False,5,50,10,20,10,110,4000,10000,80,80,5000,45,2,1,1,2
51120,False,5,50,10,20,10,110,4000,10000,80,80,5000,45,2,1,1,2
51280,False,5,50,10,20,10,110,4000,10000,80,80,5000,45,3,1,1,2
51430,False,5,50,10,20,10,110,4000,10000,80,80,5000,45,3,1,1,2
51480,False,5,50,10,20,10,110,4000,10000,80,80,5000,45,3,1,1,2
51530,False,5,50,10,20,10,110,4000,10000,80,80,5000,45,3,1,1,2
51580,False,5,50,10,20,10,110,4000,10000,80,80,5000,45,3,1,1,2
51630,False,5,50,10,20,10,110,4000,10000,80,80,5000,45,3,1,1,2
51730,False,5,50,10,20,10,110,4000,10000,80,80,5000,45,3,1,1,2
51780,False,5,50,10,20,10,110,4000,10000,80,80,5000,45,3,1,1,2
51830,False,5,50,10,20,10,110,4000,10000,80,80,5000,45,3,1,1,2
51980,False,5,50,10,20,10,110,4000,10000,80,80,5000,45,3,1,1,2
52100,False,5,50,10,20,10,110,4000,10000,80,80,5000,45,3,1,1,2
52170,False,5,50,10,20,10,110,4000,10000,80,80,5000,45,4,1,1,2
52370,False,5,50,10,20,10,110,4000,10000,80,80,5000,45,4,1,1,2
52420,False,5,50,10,20,10,110,4000,10000,80,80,5000,45,4,1,1,2
52470,False,5,50,10,20,10,110,4000,10000,80,80,5000,45,4,1,1,2
52520,False,5,50,10,20,10,110,4000,10000,80,80,5000,45,4,1,1,2
52570,False,5,50,10,20,10,110,4000,10000,80,80,5000,45,4,1,1,2
52820,False,5,50,10,20,10,110,4000,10000,80,80,5000,45,4,1,1,2
52870,False,5,50,10,20,10,110,4000,10000,80,80,5000,45,4,1,1,2
53170,False,5,50,10,20,10,110,4000,10000,80,80,5000,45,4,1,1,2
53370,False,5,50,10,20,10,110,4000,10000,80,80,5000,45,4,1,1,2
53420,False,5,50,10,20,10,110,4000,10000,80,80,5000,45,4,1,1,2
53470,False,5,50,10,20,10,110,4000,10000,80,80,5000,45,4,1,1,2
53520,False,5,50,10,20,10,110,4000,10000,80,80,5000,45,4,1,1,2
53570,False,5,50,10,20,10,110,4000,10000,80,80,5000,45,4,1,1,2
53670,False,5,50,10,20,10,110,4000,10000,80,80,5000,45,4,1,1,2
53920,False,5,50,10,20,10,110,4000,10000,80,80,5000,44,4,1,1,2
54071,False,5,50,10,20,10,110,4000,10000,80,80,5000,44,4,1,1,2
54170,False,5,50,10,20,10,110,4000,10000,80,80,5000,44,4,1,1,2
54320,False,5,50,10,20,10,110,4000,10000,80,80,5000,44,4,1,1,2
54420,False,5,50,10,20,10,110,4000,10000,80,80,5000,44,4,1,1,2
54520,False,5,50,10,20,10,110,4000,10000,80,80,5000,44,4,1,1,2
54570,False,5,50,10,20,10,110,4000,10000,80,80,5000,44,4,1,1,2
54720,False,5,50,10,20,10,110,4000,10000,80,80,5000,44,4,1,1,2
54870,False,5,50,10,20,10,110,4000,10000,80,80,5000,44,4,1,1,2
55070,False,5,50,10,20,10,110,4000,10000,80,80,5000,44,4,1,1,2
55120,False,5,50,10,20,10,110,4000,10000,80,80,5000,43,4,1,1,2
55170,False,5,50,10,20,10,110,4000,10000,80,80,5000,43,4,1,1,2
55270,False,5,50,10,20,10,110,4000,10000,80,80,5000,43,4,1,1,2
55320,False,5,50,10,20,10,110,4000,10000,80,80,5000,43,4,1,1,2
55370,False,5,50,10,20,10,110,4000,10000,80,80,5000,43,4,1,1,2
55420,False,5,50,10,20,10,110,4000,10000,80,80,5000,43,4,1,1,2
55520,False,5,50,10,20,10,110,4000,10000,80,80,5000,43,4,1,1,2
55620,False,5,50,10,20,10,110,4000,10000,80,80,5000,43,4,1,1,2
55770,False,5,50,10,20,10,110,4000,10000,80,80,5000,43,4,1,1,2
55920,False,5,50,10,20,10,110,4000,10000,80,80,5000,54,4,1,1,2
56070,False,5,50,10,20,10,110,4000,10000,80,80,5000,53,4,1,1,2
56120,False,5,50,10,20,10,110,4000,10000,80,80,5000,53,4,1,1,2
56170,False,5,50,10,20,10,110,4000,10000,80,80,5000,53,4,1,1,2
56220,False,5,50,10,20,10,110,4000,10000,80,80,5000,53,4,1,1,2
57020,False,5,50,10,20,10,110,4000,10000,80,80,5000,53,4,1,1,2
