time,is_night,tree_spawn_rate,tree_health,food_spawn_rate,food_health,plant_growth_rate,dude_speed,dude_max_hunger,dude_lifespan,wraith_speed,quarry_health,building_max_health,tree_population,dude_population,food_population,plant_population,building_population
32900,False,5,50,10,20,15,100,5000,8000,80,80,5000,8,2,1,1,1
33150,False,5,50,10,20,15,100,5000,8000,80,80,5000,8,2,1,1,1
33200,False,5,50,10,20,15,100,5000,8000,80,80,5000,8,2,1,1,1
33250,False,5,50,10,20,15,100,5000,8000,80,80,5000,8,2,1,1,1
33351,False,5,50,10,20,15,100,5000,8000,80,80,5000,8,2,1,1,1
33450,False,5,50,10,20,15,100,5000,8000,80,80,5000,8,2,1,1,1
33500,False,5,50,10,20,15,100,5000,8000,80,80,5000,8,2,1,1,1
33650,False,5,50,10,20,15,100,5000,8000,80,80,5000,8,2,1,1,1
33750,False,5,50,10,20,15,100,5000,8000,80,80,5000,8,2,1,1,1
33800,False,5,50,10,20,15,100,5000,8000,80,80,5000,8,2,1,1,1
33850,False,5,50,10,20,15,100,5000,8000,80,80,5000,8,2,1,1,1
33900,False,5,50,10,20,15,100,5000,8000,80,80,5000,8,2,1,1,1
34151,False,5,50,10,20,15,100,5000,8000,80,80,5000,8,2,1,1,1
34300,False,5,50,10,20,15,100,5000,8000,80,80,5000,8,2,1,1,1
34450,False,5,50,10,20,15,100,5000,8000,80,80,5000,8,2,1,1,1
34600,False,5,50,10,20,15,100,5000,8000,80,80,5000,8,2,1,1,1
34650,False,5,50,10,20,15,100,5000,8000,80,80,5000,8,2,1,1,1
34700,False,5,50,10,20,15,100,5000,8000,80,80,5000,8,2,1,1,1
34750,False,5,50,10,20,15,100,5000,8000,80,80,5000,8,2,1,1,1
34850,False,5,50,10,20,15,100,5000,8000,80,80,5000,8,2,1,1,1
34900,False,5,50,10,20,15,100,5000,8000,80,80,5000,8,2,1,1,1
35050,False,5,50,10,20,15,100,5000,8000,80,80,5000,8,2,1,1,1
35100,False,5,50,10,20,15,100,5000,8000,80,80,5000,8,2,1,1,1
35670,False,5,50,10,20,15,100,5000,8000,80,80,5000,11,2,1,2,1
35700,False,5,50,10,20,15,100,5000,8000,80,80,5000,11,2,1,2,1
35950,False,5,50,10,20,15,100,5000,8000,80,80,5000,11,2,1,2,1
36000,False,5,50,10,20,15,100,5000,8000,80,80,5000,11,2,1,2,1
36200,False,5,50,10,20,15,100,5000,8000,80,80,5000,11,2,1,2,1
36250,False,5,50,10,20,15,100,5000,8000,80,80,5000,11,2,1,2,1
36500,False,5,50,10,20,15,100,5000,8000,80,80,5000,11,2,1,2,1
36700,False,5,50,10,20,15,100,5000,8000,80,80,5000,11,2,1,2,1
36850,False,5,50,10,20,15,100,5000,8000,80,80,5000,11,2,1,2,1
36900,False,5,50,10,20,15,100,5000,8000,80,80,5000,11,2,1,2,1
36950,False,5,50,10,20,15,100,5000,8000,80,80,5000,11,2,1,2,1
37050,False,5,50,10,20,15,100,5000,8000,80,80,5000,11,2,1,2,1
37100,False,5,50,10,20,15,100,5000,8000,80,80,5000,11,2,1,2,1
37300,False,5,50,10,20,15,100,5000,8000,80,80,5000,11,2,1,2,1
37870,False,5,50,10,20,15,100,5000,8000,80,80,5000,11,2,1,2,1
39770,False,5,50,10,20,15,100,5000,8000,80,80,5000,11,2,1,2,1
41970,False,5,50,10,20,15,100,5000,8000,80,80,5000,13,2,2,1,1
42310,False,5,50,10,20,15,100,5000,8000,80,80,5000,13,2,2,1,1
42370,False,5,50,10,20,15,100,5000,8000,80,80,5000,13,2,1,1,1
42640,False,5,50,10,20,15,100,5000,8000,80,80,5000,13,2,1,1,1
42690,False,5,50,10,20,15,100,5000,8000,80,80,5000,13,2,1,1,1
42840,False,5,50,10,20,15,100,5000,8000,80,80,5000,13,2,1,1,1
42990,False,5,50,10,20,15,100,5000,8000,80,80,5000,13,2,1,1,1
43040,False,5,50,10,20,15,100,5000,8000,80,80,5000,13,2,1,1,1
43150,False,5,50,10,20,15,100,5000,8000,80,80,5000,13,2,1,1,1
43200,False,5,50,10,20,15,100,5000,8000,80,80,5000,13,2,1,1,1
43350,False,5,50,10,20,15,100,5000,8000,80,80,5000,13,2,1,1,1
43400,False,5,50,10,20,15,100,5000,8000,80,80,5000,13,2,1,1,1
43500,False,5,50,10,20,15,100,5000,8000,80,80,5000,13,2,1,1,1
43550,False,5,50,10,20,15,100,5000,8000,80,80,5000,13,2,1,1,1
43600,False,5,50,10,20,15,100,5000,8000,80,80,5000,13,2,1,1,1
43650,False,5,50,10,20,15,100,5000,8000,80,80,5000,13,2,1,1,1
43700,False,5,50,10,20,15,100,5000,8000,80,80,5000,13,2,1,1,1
43800,False,5,50,10,20,15,100,5000,8000,80,80,5000,13,2,1,1,1
44000,False,5,50,10,20,15,100,5000,8000,80,80,5000,13,2,1,1,1
44050,False,5,50,10,20,15,100,5000,8000,80,80,5000,13,2,1,1,1
44100,False,5,50,10,20,15,100,5000,8000,80,80,5000,13,2,1,1,1
44250,False,5,50,10,20,15,100,5000,8000,80,80,5000,13,2,1,1,1
44350,False,5,50,10,20,15,100,5000,8000,80,80,5000,13,2,1,1,1
44500,False,5,50,10,20,15,100,5000,8000,80,80,5000,13,2,1,1,1
44540,False,5,50,10,20,15,100,5000,8000,80,80,5000,13,2,1,1,1
44600,False,5,50,10,20,15,100,5000,8000,80,80,5000,13,2,1,1,1
44700,False,5,50,10,20,15,100,5000,8000,80,80,5000,13,2,1,1,2
44750,False,5,50,10,20,15,100,5000,8000,80,80,5000,13,2,1,1,2
44850,False,5,50,10,20,15,100,5000,8000,80,80,5000,13,2,1,1,2
44900,False,5,50,10,20,15,100,5000,8000,80,80,5000,13,2,1,1,2
44950,False,5,50,10,20,15,100,5000,8000,80,80,5000,13,2,1,1,2
45100,False,5,50,10,20,15,100,5000,8000,80,80,5000,13,2,1,1,2
45150,False,5,50,10,20,15,100,5000,8000,80,80,5000,13,2,1,1,2
45250,False,5,50,10,20,15,100,5000,8000,80,80,5000,14,2,1,1,2
45300,False,5,50,10,20,15,100,5000,8000,80,80,5000,20,2,1,1,2
45350,False,5,50,10,20,15,100,5000,8000,80,80,5000,20,2,1,1,2
45400,False,5,50,10,20,15,100,5000,8000,80,80,5000,20,2,1,1,2
45450,False,5,50,10,20,15,100,5000,8000,80,80,5000,20,2,1,1,2
45600,False,5,50,10,20,15,100,5000,8000,80,80,5000,20,2,1,1,2
45650,False,5,50,10,20,15,100,5000,8000,80,80,5000,20,2,1,1,2
45700,False,5,50,10,20,15,100,5000,8000,80,80,5000,20,2,1,1,2
45800,False,5,50,10,20,15,100,5000,8000,80,80,5000,20,2,1,1,2
45850,False,5,50,10,20,15,100,5000,8000,80,80,5000,20,2,1,1,2
46000,False,5,50,10,20,15,100,5000,8000,80,80,5000,20,2,1,1,2
46250,False,5,50,10,20,15,100,5000,8000,80,80,5000,20,2,0,1,2
46350,False,5,50,10,20,15,100,5000,8000,80,80,5000,20,2,0,1,2
46400,False,5,50,10,20,15,100,5000,8000,80,80,5000,20,2,0,1,2
46550,False,5,50,10,20,15,100,5000,8000,80,80,5000,20,2,0,1,2
46600,False,5,50,10,20,15,100,5000,8000,80,80,5000,20,2,0,1,2
46650,False,5,50,10,20,15,100,5000,8000,80,80,5000,20,2,0,1,2
46700,False,5,50,10,20,15,100,5000,8000,80,80,5000,20,2,0,1,2
46750,False,5,50,10,20,15,100,5000,8000,80,80,5000,20,2,0,1,2
46800,False,5,50,10,20,15,100,5000,8000,80,80,5000,20,2,0,1,2
46900,False,5,50,10,20,15,100,5000,8000,80,80,5000,20,2,0,1,2
46950,False,5,50,10,20,15,100,5000,8000,80,80,5000,20,2,0,1,2
47100,False,5,50,10,20,15,100,5000,8000,80,80,5000,20,2,0,1,2
47150,False,5,50,10,20,15,100,5000,8000,80,80,5000,20,2,0,1,2
47250,False,5,50,10,20,15,100,5000,8000,80,80,5000,20,2,0,1,2
47300,False,5,50,10,20,15,100,5000,8000,80,80,5000,20,2,0,1,2
47350,False,5,50,10,20,15,100,5000,8000,80,80,5000,20,2,0,1,2
47400,False,5,50,10,20,15,100,5000,8000,80,80,5000,20,2,0,1,2
47550,False,5,50,10,20,15,100,5000,8000,80,80,5000,20,2,0,1,2
47600,False,5,50,10,20,15,100,5000,8000,80,80,5000,20,2,0,1,2
48100,False,5,50,10,20,15,100,5000,8000,80,80,5000,20,2,0,1,2
48150,False,5,50,10,20,15,100,5000,8000,80,80,5000,20,2,0,1,2
48300,False,5,50,10,20,15,100,5000,8000,80,80,5000,20,2,0,1,2
48350,False,5,50,10,20,15,100,5000,8000,80,80,5000,20,2,0,1,2
48400,False,5,50,10,20,15,100,5000,8000,80,80,5000,20,2,0,1,2
48450,False,5,50,10,20,15,100,5000,8000,80,80,5000,20,2,0,1,2
48500,False,5,50,10,20,15,100,5000,8000,80,80,5000,20,2,0,1,2
48550,False,5,50,10,20,15,100,5000,8000,80,80,5000,20,2,0,1,2
48600,False,5,50,10,20,15,100,5000,8000,80,80,5000,20,2,0,1,2
48640,False,5,50,10,20,15,100,5000,8000,80,80,5000,20,3,0,1,2
48740,False,5,50,10,20,15,100,5000,8000,80,80,5000,20,3,0,1,2
48790,False,5,50,10,20,15,100,5000,8000,80,80,5000,20,3,0,1,2
48840,False,5,50,10,20,15,100,5000,8000,80,80,5000,20,3,0,1,2
49140,False,5,50,10,20,15,100,5000,8000,80,80,5000,20,3,0,1,2
49190,False,5,50,10,20,15,100,5000,8000,80,80,5000,20,3,0,1,2
49290,False,5,50,10,20,15,100,5000,8000,80,80,5000,20,3,0,1,2
49340,False,5,50,10,20,15,100,5000,8000,80,80,5000,20,3,0,1,2
49590,False,5,50,10,20,15,100,5000,8000,80,80,5000,20,3,0,1,2
49640,False,5,50,10,20,15,100,5000,8000,80,80,5000,20,3,0,1,2
49790,False,5,50,10,20,15,100,5000,8000,80,80,5000,20,3,0,1,2
49840,False,5,50,10,20,15,100,5000,8000,80,80,5000,20,3,0,1,2
49940,False,5,50,10,20,15,100,5000,8000,80,80,5000,20,3,0,1,2
50190,False,5,50,10,20,15,100,5000,8000,80,80,5000,20,3,0,1,2
50240,False,5,50,10,20,15,100,5000,8000,80,80,5000,20,3,0,1,2
50340,False,5,50,10,20,15,100,5000,8000,80,80,5000,27,3,1,0,2
50540,False,5,50,10,20,15,100,5000,8000,80,80,5000,27,3,1,0,2
50590,False,5,50,10,20,15,100,5000,8000,80,80,5000,27,3,1,0,2
50640,False,5,50,10,20,15,100,5000,8000,80,80,5000,27,3,1,0,2
50840,False,5,50,10,20,15,100,5000,8000,80,80,5000,27,3,1,0,2
50890,False,5,50,10,20,15,100,5000,8000,80,80,5000,27,3,1,0,2
50940,False,5,50,10,20,15,100,5000,8000,80,80,5000,27,3,1,0,2
50990,False,5,50,10,20,15,100,5000,8000,80,80,5000,27,3,1,0,2
51040,False,5,50,10,20,15,100,5000,8000,80,80,5000,27,3,1,0,2
51190,False,5,50,10,20,15,100,5000,8000,80,80,5000,27,3,1,0,2
51390,False,5,50,10,20,15,100,5000,8000,80,80,5000,27,3,1,0,2
51440,False,5,50,10,20,15,100,5000,8000,80,80,5000,27,3,1,0,2
51490,False,5,50,10,20,15,100,5000,8000,80,80,5000,27,3,1,0,2
51540,False,5,50,10,20,15,100,5000,8000,80,80,5000,26,3,1,0,2
51590,False,5,50,10,20,15,100,5000,8000,80,80,5000,26,3,1,0,2
51640,False,5,50,10,20,15,100,5000,8000,80,80,5000,26,3,1,0,2
51790,False,5,50,10,20,15,100,5000,8000,80,80,5000,26,3,1,0,2
51840,False,5,50,10,20,15,100,5000,8000,80,80,5000,26,3,1,0,2
51890,False,5,50,10,20,15,100,5000,8000,80,80,5000,26,3,1,0,2
51990,False,5,50,10,20,15,100,5000,8000,80,80,5000,26,3,1,0,2
52040,False,5,50,10,20,15,100,5000,8000,80,80,5000,26,3,1,0,2
52090,False,5,50,10,20,15,100,5000,8000,80,80,5000,26,3,1,0,2
52140,False,5,50,10,20,15,100,5000,8000,80,80,5000,26,3,1,0,2
52240,False,5,50,10,20,15,100,5000,8000,80,80,5000,26,3,1,0,2
52290,False,5,50,10,20,15,100,5000,8000,80,80,5000,26,3,1,0,2
52340,False,5,50,10,20,15,100,5000,8000,80,80,5000,26,3,1,0,2
52490,False,5,50,10,20,15,100,5000,8000,80,80,5000,26,3,1,0,2
52540,False,5,50,10,20,15,100,5000,8000,80,80,5000,26,3,1,0,2
57760,False,5,50,10,20,15,100,5000,8000,80,80,5000,31,3,1,0,2
58160,False,5,50,10,20,15,100,5000,8000,80,80,5000,31,3,1,0,2
58360,False,5,50,10,20,15,100,5000,8000,80,80,5000,31,3,1,0,2
59010,False,5,50,10,20,15,100,5000,8000,80,80,5000,31,3,1,0,2
59910,False,5,50,10,20,15,100,5000,8000,80,80,5000,31,4,1,0,3
60160,False,5,50,10,20,15,100,5000,8000,80,80,5000,31,4,1,0,3
60210,False,5,50,10,20,15,100,5000,8000,80,80,5000,31,4,1,0,3
60260,False,5,50,10,20,15,100,5000,8000,80,80,5000,32,4,1,0,3
60710,False,5,50,10,20,15,100,5000,8000,80,80,5000,43,4,1,1,3
61110,False,5,50,10,20,15,100,5000,8000,80,80,5000,43,4,1,1,3
61510,False,5,50,10,20,15,100,5000,8000,80,80,5000,43,4,1,1,3
61610,False,5,50,10,20,15,100,5000,8000,80,80,5000,43,4,1,1,3
61810,False,5,50,10,20,15,100,5000,8000,80,80,5000,43,4,1,1,3
62060,False,5,50,10,20,15,100,5000,8000,80,80,5000,43,4,1,1,3
62110,False,5,50,10,20,15,100,5000,8000,80,80,5000,43,4,1,1,3
62260,False,5,50,10,20,15,100,5000,8000,80,80,5000,43,4,1,1,3
62630,False,5,50,10,20,15,100,5000,8000,80,80,5000,43,4,1,1,3
62930,False,5,50,10,20,15,100,5000,8000,80,80,5000,43,4,1,1,3
62980,False,5,50,10,20,15,100,5000,8000,80,80,5000,43,4,1,1,3
63030,False,5,50,10,20,15,100,5000,8000,80,80,5000,43,4,1,1,3
63130,False,5,50,10,20,15,100,5000,8000,80,80,5000,43,4,1,1,3
63280,False,5,50,10,20,15,100,5000,8000,80,80,5000,43,4,1,1,3
63330,False,5,50,10,20,15,100,5000,8000,80,80,5000,43,4,1,1,3
63380,False,5,50,10,20,15,100,5000,8000,80,80,5000,43,4,1,1,3
63430,False,5,50,10,20,15,100,5000,8000,80,80,5000,43,4,1,1,3
63480,False,5,50,10,20,15,100,5000,8000,80,80,5000,43,4,1,1,3
63530,False,5,50,10,20,15,100,5000,8000,80,80,5000,43,4,1,1,3
63630,False,5,50,10,20,15,100,5000,8000,80,80,5000,43,4,1,1,3
63680,False,5,50,10,20,15,100,5000,8000,80,80,5000,43,4,1,1,3
63780,False,5,50,10,20,15,100,5000,8000,80,80,5000,43,4,1,1,3
63881,False,5,50,10,20,15,100,5000,8000,80,80,5000,43,4,1,1,3
63930,False,5,50,10,20,15,100,5000,8000,80,80,5000,43,4,1,1,3
63980,False,5,50,10,20,15,100,5000,8000,80,80,5000,43,4,1,1,3
64030,False,5,50,10,20,15,100,5000,8000,80,80,5000,43,4,1,1,3
64130,False,5,50,10,20,15,100,5000,8000,80,80,5000,43,4,1,1,3
64330,False,5,50,10,20,15,100,5000,8000,80,80,5000,43,4,1,1,3
64380,False,5,50,10,20,15,100,5000,8000,80,80,5000,43,4,1,1,3
64430,False,5,50,10,20,15,100,5000,8000,80,80,5000,43,4,1,1,3
64580,False,5,50,10,20,15,100,5000,8000,80,80,5000,43,4,1,1,3
64630,False,5,50,10,20,15,100,5000,8000,80,80,5000,43,4,1,1,3
64730,False,5,50,10,20,15,100,5000,8000,80,80,5000,43,4,1,1,3
64780,False,5,50,10,20,15,100,5000,8000,80,80,5000,43,4,1,1,3
64930,False,5,50,10,20,15,100,5000,8000,80,80,5000,42,4,1,1,3
64980,False,5,50,10,20,15,100,5000,8000,80,80,5000,42,4,1,1,3
65080,False,5,50,10,20,15,100,5000,8000,80,80,5000,42,4,1,1,3
65130,False,5,50,10,20,15,100,5000,8000,80,80,5000,42,4,1,1,3
65180,False,5,50,10,20,15,100,5000,8000,80,80,5000,42,4,1,1,3
65230,False,5,50,10,20,15,100,5000,8000,80,80,5000,42,4,1,1,3
65380,False,5,50,10,20,15,100,5000,8000,80,80,5000,55,4,1,1,3
65480,False,5,50,10,20,15,100,5000,8000,80,80,5000,55,4,1,1,3
65530,False,5,50,10,20,15,100,5000,8000,80,80,5000,55,4,1,1,3
65830,False,5,50,10,20,15,100,5000,8000,80,80,5000,54,4,1,1,3
65880,False,5,50,10,20,15,100,5000,8000,80,80,5000,54,4,1,1,3
66030,False,5,50,10,20,15,100,5000,8000,80,80,5000,54,4,1,1,3
66380,False,5,50,10,20,15,100,5000,8000,80,80,5000,54,4,1,1,3
66530,False,5,50,10,20,15,100,5000,8000,80,80,5000,54,4,1,1,3
66580,False,5,50,10,20,15,100,5000,8000,80,80,5000,54,4,1,1,3
66680,False,5,50,10,20,15,100,5000,8000,80,80,5000,54,4,1,1,3
66780,False,5,50,10,20,15,100,5000,8000,80,80,5000,53,4,1,1,3
66930,False,5,50,10,20,15,100,5000,8000,80,80,5000,53,4,1,1,3
66980,False,5,50,10,20,15,100,5000,8000,80,80,5000,53,4,1,1,3
67080,False,5,50,10,20,15,100,5000,8000,80,80,5000,53,4,1,1,3
67130,False,5,50,10,20,15,100,5000,8000,80,80,5000,53,4,1,1,3
67180,False,5,50,10,20,15,100,5000,8000,80,80,5000,53,4,1,1,3
67230,False,5,50,10,20,15,100,5000,8000,80,80,5000,53,4,1,1,3
67280,False,5,50,10,20,15,100,5000,8000,80,80,5000,53,4,1,1,3
67330,False,5,50,10,20,15,100,5000,8000,80,80,5000,53,4,1,1,3
67380,False,5,50,10,20,15,100,5000,8000,80,80,5000,53,4,1,1,3
67430,False,5,50,10,20,15,100,5000,8000,80,80,5000,53,4,1,1,3
67480,False,5,50,10,20,15,100,5000,8000,80,80,5000,53,4,1,1,3
67530,False,5,50,10,20,15,100,5000,8000,80,80,5000,53,4,1,1,3
67700,False,5,50,10,20,15,100,5000,8000,80,80,5000,52,4,1,1,3
67800,False,5,50,10,20,15,100,5000,8000,80,80,5000,52,4,1,1,3
67850,False,5,50,10,20,15,100,5000,8000,80,80,5000,52,4,1,1,3
67950,False,5,50,10,20,15,100,5000,8000,80,80,5000,52,4,1,1,3
68050,False,5,50,10,20,15,100,5000,8000,80,80,5000,52,4,1,1,3
68100,False,5,50,10,20,15,100,5000,8000,80,80,5000,52,4,1,1,3
68200,False,5,50,10,20,15,100,5000,8000,80,80,5000,52,4,1,1,3
68350,False,5,50,10,20,15,100,5000,8000,80,80,5000,52,4,1,1,3
68500,False,5,50,10,20,15,100,5000,8000,80,80,5000,52,4,1,1,3
68550,False,5,50,10,20,15,100,5000,8000,80,80,5000,52,4,1,1,3
68650,False,5,50,10,20,15,100,5000,8000,80,80,5000,52,4,1,1,3
68800,False,5,50,10,20,15,100,5000,8000,80,80,5000,51,4,1,1,3
68850,False,5,50,10,20,15,100,5000,8000,80,80,5000,51,4,1,1,3
68950,False,5,50,10,20,15,100,5000,8000,80,80,5000,51,4,1,1,3
69150,False,5,50,10,20,15,100,5000,8000,80,80,5000,51,4,1,1,3
69200,False,5,50,10,20,15,100,5000,8000,80,80,5000,51,4,1,1,3
69300,False,5,50,10,20,15,100,5000,8000,80,80,5000,51,4,1,1,3
69350,False,5,50,10,20,15,100,5000,8000,80,80,5000,51,4,1,1,3
69400,False,5,50,10,20,15,100,5000,8000,80,80,5000,51,4,1,1,3
69450,False,5,50,10,20,15,100,5000,8000,80,80,5000,51,4,1,1,3
69550,False,5,50,10,20,15,100,5000,8000,80,80,5000,51,4,1,1,3
69600,False,5,50,10,20,15,100,5000,8000,80,80,5000,51,4,1,1,3
69650,False,5,50,10,20,15,100,5000,8000,80,80,5000,51,4,1,1,3
69700,False,5,50,10,20,15,100,5000,8000,80,80,5000,51,4,1,1,3
69900,False,5,50,10,20,15,100,5000,8000,80,80,5000,51,4,1,1,3
69950,False,5,50,10,20,15,100,5000,8000,80,80,5000,51,4,1,1,3
70200,False,5,50,10,20,15,100,5000,8000,80,80,5000,51,4,1,1,3
70400,False,5,50,10,20,15,100,5000,8000,80,80,5000,65,4,1,2,3
70500,False,5,50,10,20,15,100,5000,8000,80,80,5000,65,4,1,2,3
70600,False,5,50,10,20,15,100,5000,8000,80,80,5000,65,4,1,2,3
70650,False,5,50,10,20,15,100,5000,8000,80,80,5000,65,4,1,2,3
70700,False,5,50,10,20,15,100,5000,8000,80,80,5000,65,4,1,2,3
70750,False,5,50,10,20,15,100,5000,8000,80,80,5000,65,4,1,2,3
70800,False,5,50,10,20,15,100,5000,8000,80,80,5000,65,4,1,2,3
70850,False,5,50,10,20,15,100,5000,8000,80,80,5000,65,4,1,2,3
70900,False,5,50,10,20,15,100,5000,8000,80,80,5000,65,4,1,2,3
70950,False,5,50,10,20,15,100,5000,8000,80,80,5000,65,4,1,2,3
71000,False,5,50,10,20,15,100,5000,8000,80,80,5000,65,4,1,2,3
71050,False,5,50,10,20,15,100,5000,8000,80,80,5000,65,4,1,2,3
71100,False,5,50,10,20,15,100,5000,8000,80,80,5000,65,4,1,2,3
71150,False,5,50,10,20,15,100,5000,8000,80,80,5000,65,4,1,2,3
71200,False,5,50,10,20,15,100,5000,8000,80,80,5000,65,4,1,2,3
71300,False,5,50,10,20,15,100,5000,8000,80,80,5000,65,4,1,2,3
71500,False,5,50,10,20,15,100,5000,8000,80,80,5000,65,4,1,2,3
71600,False,5,50,10,20,15,100,5000,8000,80,80,5000,65,4,1,2,3
71700,False,5,50,10,20,15,100,5000,8000,80,80,5000,65,4,1,2,3
71800,False,5,50,10,20,15,100,5000,8000,80,80,5000,65,4,1,2,3
71900,False,5,50,10,20,15,100,5000,8000,80,80,5000,65,4,1,2,3
72000,False,5,50,10,20,15,100,5000,8000,80,80,5000,65,4,1,2,3
72100,False,5,50,10,20,15,100,5000,8000,80,80,5000,65,4,1,2,3
72200,False,5,50,10,20,15,100,5000,8000,80,80,5000,65,4,1,2,3
72250,False,5,50,10,20,15,100,5000,8000,80,80,5000,65,4,1,2,3
72450,False,5,50,10,20,15,100,5000,8000,80,80,5000,65,4,1,2,3
72500,False,5,50,10,20,15,100,5000,8000,80,80,5000,65,4,1,2,3
72550,False,5,50,10,20,15,100,5000,8000,80,80,5000,65,4,1,2,3
72750,False,5,50,10,20,15,100,5000,8000,80,80,5000,65,4,1,2,3
72850,False,5,50,10,20,15,100,5000,8000,80,80,5000,65,4,1,2,4
73050,False,5,50,10,20,15,100,5000,8000,80,80,5000,65,4,1,2,4
73100,False,5,50,10,20,15,100,5000,8000,80,80,5000,65,4,1,2,4
73300,False,5,50,10,20,15,100,5000,8000,80,80,5000,65,4,1,2,4
73500,False,5,50,10,20,15,100,5000,8000,80,80,5000,65,4,1,2,4
73550,False,5,50,10,20,15,100,5000,8000,80,80,5000,65,4,1,2,4
74050,False,5,50,10,20,15,100,5000,8000,80,80,5000,64,4,1,2,4
74200,False,5,50,10,20,15,100,5000,8000,80,80,5000,64,4,1,2,4
74300,False,5,50,10,20,15,100,5000,8000,80,80,5000,64,4,1,2,4
74350,False,5,50,10,20,15,100,5000,8000,80,80,5000,64,4,1,2,4
74450,False,5,50,10,20,15,100,5000,8000,80,80,5000,64,4,1,2,4
74700,False,5,50,10,20,15,100,5000,8000,80,80,5000,64,4,1,2,4
74750,False,5,50,10,20,15,100,5000,8000,80,80,5000,64,4,1,2,4
74800,False,5,50,10,20,15,100,5000,8000,80,80,5000,64,4,1,2,4
75100,False,5,50,10,20,15,100,5000,8000,80,80,5000,63,4,1,2,4
75200,False,5,50,10,20,15,100,5000,8000,80,80,5000,63,4,1,2,4
75350,False,5,50,10,20,15,100,5000,8000,80,80,5000,73,4,2,1,4
75550,False,5,50,10,20,15,100,5000,8000,80,80,5000,73,5,2,1,4
75650,False,5,50,10,20,15,100,5000,8000,80,80,5000,73,5,2,1,4
75700,False,5,50,10,20,15,100,5000,8000,80,80,5000,73,5,2,1,4
75900,False,5,50,10,20,15,100,5000,8000,80,80,5000,73,5,2,1,4
76220,False,5,50,10,20,15,100,5000,8000,80,80,5000,72,5,2,1,4
76300,False,5,50,10,20,15,100,5000,8000,80,80,5000,72,5,2,1,4
76350,False,5,50,10,20,15,100,5000,8000,80,80,5000,72,5,2,1,4
76600,False,5,50,10,20,15,100,5000,8000,80,80,5000,72,5,2,1,4
