time,is_night,tree_spawn_rate,tree_health,food_spawn_rate,food_health,plant_growth_rate,dude_speed,dude_max_hunger,dude_lifespan,wraith_speed,quarry_health,building_max_health,tree_population,dude_population,food_population,plant_population,building_population
3320,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,3,2,0,1,0
3370,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,3,2,0,1,0
3470,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,2,2,0,1,0
3620,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,2,2,0,1,0
3820,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,2,2,0,1,0
3870,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,2,2,0,1,0
3920,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,2,2,0,1,0
4020,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,2,2,0,1,0
4240,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,2,2,0,1,0
4290,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,2,2,0,1,0
4340,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,2,2,0,1,0
4590,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,2,2,0,1,0
4680,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,2,2,0,1,0
4740,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,2,2,0,1,0
4940,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,2,2,0,1,0
5240,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,2,2,0,1,0
5490,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,2,2,0,1,0
5590,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,2,2,0,1,0
5690,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,2,2,0,1,0
6140,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,3,2,0,1,0
6440,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,3,2,0,1,0
6640,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,3,2,0,1,0
6790,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,3,2,0,1,0
6840,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,3,2,0,1,0
6990,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,3,2,0,1,0
7040,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,3,2,0,1,0
7290,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,3,2,0,1,0
7340,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,3,2,0,1,0
7390,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,3,2,0,1,0
7540,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,3,2,0,1,0
7740,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,3,2,0,1,0
8040,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,3,2,0,1,0
8140,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,3,2,0,1,0
8190,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,3,2,0,1,0
8240,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,3,2,0,1,0
8790,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,2,2,0,1,0
8940,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,2,2,0,1,0
8990,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,2,2,0,1,0
9040,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,2,2,0,1,0
9110,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,2,2,0,1,0
9560,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,2,2,0,1,0
9760,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,2,2,0,1,0
10610,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,2,2,0,1,0
10710,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,2,2,0,1,0
10880,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,2,2,0,1,0
10960,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,2,2,0,1,0
11380,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,4,2,0,1,0
11660,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,4,2,0,1,0
11710,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,4,2,0,1,0
12660,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,3,2,0,1,0
12820,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,3,2,0,1,0
12870,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,3,2,0,1,0
12920,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,3,2,0,1,0
13020,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,3,2,0,1,0
13070,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,3,2,0,1,0
13120,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,3,2,0,1,0
13170,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,3,2,0,1,0
13220,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,3,2,0,1,0
13320,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,3,2,0,1,0
13420,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,3,2,0,1,0
13470,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,3,2,0,1,0
13570,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,3,2,0,1,0
13620,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,3,2,0,1,0
13670,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,3,2,0,1,0
13720,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,3,2,0,1,0
13770,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,3,2,0,1,0
13820,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,3,2,0,1,0
14320,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,3,2,0,1,0
14370,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,3,2,0,1,0
14420,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,3,2,0,1,0
14670,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,3,2,0,1,0
14720,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,3,2,0,1,0
15120,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,3,2,0,1,0
15420,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,3,2,1,0,0
15570,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,3,2,1,0,0
15720,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,3,2,1,0,0
15770,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,3,2,1,0,0
15820,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,3,2,1,0,0
15870,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,3,2,1,0,0
15920,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,3,2,1,0,0
15970,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,3,2,1,0,0
16220,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,3,2,1,0,0
16270,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,3,2,1,0,0
16370,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,3,2,1,0,0
16420,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,3,2,1,0,0
16520,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,3,2,1,0,0
16670,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,3,2,1,0,0
16870,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,5,2,1,0,0
16920,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,5,2,1,0,0
17120,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,5,2,1,0,0
17170,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,5,2,1,0,0
17220,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,5,2,1,0,0
17470,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,5,2,1,0,0
17520,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,5,2,1,0,0
17620,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,4,2,1,0,0
17670,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,4,2,1,0,0
17720,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,4,2,1,0,0
17770,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,4,2,1,0,0
17920,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,4,2,1,0,0
18120,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,4,2,1,0,0
18220,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,3,2,1,0,0
18270,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,3,2,1,0,0
18420,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,3,2,1,0,0
18570,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,3,2,1,0,0
18670,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,3,2,1,0,0
18770,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,3,2,1,0,0
18870,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,3,2,1,0,0
18920,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,3,2,1,0,0
18970,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,3,2,1,0,0
19020,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,3,2,1,0,0
19070,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,3,2,1,0,0
19170,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,3,2,1,0,0
19220,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,3,2,1,0,0
19320,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,3,2,1,0,0
19370,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,3,2,1,0,0
19420,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,3,2,1,0,0
19470,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,3,2,1,0,0
19570,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,3,2,1,0,0
19670,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,3,2,1,0,0
19720,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,3,2,1,0,0
19770,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,3,2,1,0,0
19820,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,3,2,1,0,0
19870,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,3,2,1,0,0
19920,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,3,2,1,0,0
19970,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,3,2,1,0,0
20070,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,3,2,1,0,0
20120,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,3,2,1,0,0
20170,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,3,2,1,0,0
20220,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,3,2,1,0,0
20270,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,3,2,1,0,0
20320,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,3,2,1,0,0
20370,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,3,2,1,0,0
20420,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,3,2,1,0,0
20470,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,3,2,1,0,0
20570,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,3,2,1,0,0
20620,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,3,2,1,0,0
20670,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,3,2,1,0,0
20720,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,3,2,1,0,0
20770,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,3,2,1,0,0
20820,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,3,2,1,0,0
20870,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,3,2,1,0,0
20970,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,3,2,1,0,0
21020,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,3,2,1,0,0
21070,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,3,2,1,0,0
21170,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,3,2,1,0,0
21220,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,3,2,1,0,0
21270,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,3,2,1,0,0
21320,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,3,2,1,0,0
21371,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,3,2,1,0,0
21420,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,3,2,1,0,0
21470,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,3,2,1,0,0
21520,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,3,2,1,0,0
21570,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,3,2,1,0,0
21620,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,3,2,1,0,0
21670,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,3,2,1,0,0
21720,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,3,2,1,0,0
21770,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,3,2,1,0,0
21970,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,3,2,1,0,0
22070,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,3,2,1,0,0
22170,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,3,2,1,0,0
22270,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,5,2,1,0,0
22420,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,5,2,1,0,0
22520,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,5,2,1,0,0
22570,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,5,2,1,0,0
22620,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,5,2,1,0,0
22720,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,5,2,1,0,0
22820,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,5,2,1,0,0
22970,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,5,2,1,0,0
23070,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,5,2,1,0,0
23170,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,5,2,1,0,0
23220,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,5,2,1,0,0
23270,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,5,2,1,0,0
23320,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,5,2,1,0,0
23370,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,5,2,1,0,0
23420,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,5,2,1,0,0
23470,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,5,2,1,0,0
23520,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,5,2,1,0,0
23570,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,5,2,1,0,0
23670,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,5,2,1,0,0
23720,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,5,2,1,0,0
23770,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,5,2,1,0,0
23870,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,5,2,1,0,0
23920,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,5,2,1,0,0
24020,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,5,2,1,0,0
24070,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,5,2,1,0,0
24120,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,5,2,1,0,0
24170,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,5,2,1,0,0
24220,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,5,2,1,0,0
24270,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,5,2,1,0,0
24320,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,5,2,1,0,0
24370,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,5,2,1,0,0
24420,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,5,2,1,0,0
24470,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,5,2,1,0,0
24520,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,5,2,1,0,0
24570,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,5,2,1,0,0
24620,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,5,2,1,0,0
24670,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,5,2,1,0,0
24770,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,4,2,1,0,0
24820,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,4,2,1,0,0
24870,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,4,2,1,0,0
24920,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,4,2,1,0,0
24970,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,4,2,1,0,0
25020,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,4,2,1,0,0
25070,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,4,2,1,0,0
25120,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,4,2,1,0,0
25170,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,4,2,1,0,0
25220,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,4,2,1,0,0
25270,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,4,2,1,1,0
25320,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,4,2,1,1,0
25370,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,4,2,1,1,0
25420,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,4,2,1,1,0
25520,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,4,2,1,1,0
25570,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,4,2,1,1,0
25620,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,4,2,1,1,0
25820,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,4,2,1,1,0
25870,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,4,2,1,1,0
25920,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,4,2,1,1,0
26020,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,3,2,1,1,0
26070,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,3,2,1,1,0
26170,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,3,2,1,1,0
26220,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,3,2,1,1,0
26270,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,3,2,1,1,0
26320,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,3,2,1,1,0
26370,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,3,2,1,1,0
26420,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,3,2,1,1,0
26470,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,3,2,1,1,0
26520,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,3,2,1,1,0
26570,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,3,2,1,1,0
26670,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,3,2,1,1,0
26820,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,3,2,1,1,0
26920,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,3,2,1,1,0
26970,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,3,2,1,1,0
27020,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,3,2,1,1,0
27070,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,3,2,1,1,0
27120,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,3,2,1,1,0
27170,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,3,2,1,1,0
27270,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,3,2,1,1,0
27320,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,3,2,1,1,0
27370,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,3,2,1,1,0
27420,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,3,2,1,1,0
27470,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,3,2,1,1,0
27520,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,3,2,1,1,0
27570,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,3,2,1,1,0
27620,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,3,2,1,1,0
27670,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,3,2,1,1,0
27770,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,6,2,1,1,0
27820,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,6,2,1,1,0
27870,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,6,2,1,1,0
27920,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,6,2,1,1,0
27970,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,6,2,1,1,0
28020,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,6,2,1,1,0
28070,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,6,2,1,1,0
28120,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,6,2,1,1,0
28170,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,6,2,1,1,0
28220,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,6,2,1,1,0
28270,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,6,2,1,1,0
28320,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,6,2,1,1,0
28370,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,6,2,1,1,0
28420,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,6,2,1,1,0
28470,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,6,2,1,1,0
28520,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,6,2,1,1,0
28570,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,6,2,1,1,0
28620,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,6,2,1,1,0
28670,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,6,2,1,1,0
28770,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,6,2,1,1,0
28870,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,6,2,1,1,0
29020,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,6,2,1,1,0
29070,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,6,2,1,1,0
29120,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,6,2,1,1,0
29170,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,6,2,1,1,0
29220,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,6,2,1,1,0
29270,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,6,2,1,1,0
29320,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,6,2,1,1,0
29370,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,6,2,1,1,0
29420,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,6,2,1,1,0
29470,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,6,2,1,1,0
29520,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,6,2,1,1,0
29570,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,6,2,1,1,1
29620,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,6,2,1,1,1
29670,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,6,2,1,1,1
29820,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,6,2,1,1,1
29870,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,6,2,1,1,1
29920,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,6,2,1,1,1
29970,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,6,2,1,1,1
30170,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,6,2,1,1,1
30320,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,6,2,1,1,1
30370,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,6,2,1,1,1
30470,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,6,2,1,1,1
30570,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,6,2,1,1,1
30620,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,6,2,1,1,1
30720,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,6,2,1,1,1
30870,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,6,2,1,1,1
30920,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,6,2,1,1,1
30970,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,6,2,1,1,1
31020,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,6,2,1,1,1
31070,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,6,2,1,1,1
31120,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,6,2,1,1,1
31220,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,6,2,1,1,1
31270,False,5.5,50,10,20,15,100,5000,10000,80,80,5000,6,2,1,1,1
